9.057,8.94,8.846,8.732,8.682,8.655,8.655,8.657,8.687,8.774,8.85,8.948
7.988,7.827,7.715,7.561,7.471,7.395,7.395,7.369,7.389,7.465,7.532,7.628
9.761,9.57,9.432,9.242,9.125,9.015,9.015,8.965,8.967,9.017,9.07,9.151
9.479,9.26,9.105,8.89,8.744,8.61,8.61,8.541,8.54,8.58,8.63,8.71
9.522,9.253,9.066,8.8,8.62,8.45,8.45,8.36,8.35,8.399,8.453,8.542
9.874,9.5,9.234,8.853,8.606,8.375,8.375,8.254,8.228,8.271,8.325,8.429
9.873,9.411,9.096,8.64,8.338,8.055,8.055,7.908,7.885,7.959,8.044,8.184
9.913,9.401,9.054,8.546,8.21,7.905,7.905,7.745,7.724,7.801,7.889,8.04
10.253,9.627,9.197,8.579,8.177,7.825,7.825,7.647,7.626,7.727,7.842,8.035
10.466,9.76,9.28,8.59,8.135,7.75,7.75,7.56,7.54,7.65,7.78,7.997
10.694,9.933,9.403,8.635,8.14,7.7,7.7,7.485,7.465,7.598,7.748,7.985
10.587,9.848,9.344,8.629,8.16,7.75,7.75,7.56,7.561,7.696,7.848,8.091
10.617,9.862,9.351,8.63,8.174,7.777,7.777,7.601,7.605,7.764,7.932,8.195
10.704,9.955,9.46,8.779,8.367,8.025,8.025,7.892,7.936,8.15,8.355,8.665
10.865,10.123,9.638,8.99,8.603,8.295,8.295,8.198,8.26,8.503,8.728,9.061
10.985,10.255,9.787,9.166,8.81,8.535,8.535,8.47,8.559,8.832,9.075,9.433
11.237,10.488,10.028,9.424,9.078,8.82,8.82,8.783,8.901,9.223,9.503,9.896
11.743,10.92,10.423,9.779,9.415,9.15,9.15,9.115,9.236,9.583,9.89,10.303
