7.087,6.929,6.819,6.673,6.589,6.525,6.525,6.526,6.563,6.646,6.716,6.827
6.743,6.569,6.45,6.282,6.179,6.102,6.102,6.091,6.122,6.19,6.246,6.348
7.177,6.98,6.844,6.657,6.542,6.45,6.45,6.422,6.452,6.531,6.6,6.711
7.567,7.356,7.217,7.015,6.885,6.775,6.775,6.74,6.76,6.832,6.894,7
7.89,7.655,7.499,7.274,7.126,7,7,6.954,6.971,7.041,7.105,7.214
7.979,7.665,7.444,7.139,6.947,6.785,6.785,6.722,6.736,6.811,6.885,7.017
8.446,8.066,7.805,7.437,7.2,6.997,6.997,6.91,6.917,7,7.084,7.23
8.73,8.31,8.015,7.608,7.343,7.115,7.115,7.013,7.013,7.085,7.165,7.311
9.192,8.678,8.311,7.798,7.475,7.21,7.21,7.08,7.073,7.149,7.233,7.395
9.66,9.05,8.625,8.025,7.645,7.335,7.335,7.19,7.175,7.265,7.37,7.562
9.916,9.27,8.817,8.18,7.762,7.395,7.395,7.222,7.21,7.313,7.43,7.63
9.942,9.31,8.875,8.265,7.87,7.523,7.523,7.365,7.365,7.47,7.59,7.793
10.028,9.38,8.932,8.306,7.917,7.58,7.58,7.427,7.429,7.552,7.68,7.895
10.186,9.531,9.08,8.472,8.11,7.813,7.813,7.695,7.722,7.885,8.044,8.297
10.322,9.664,9.222,8.635,8.282,7.997,7.997,7.892,7.935,8.122,8.301,8.573
10.512,9.847,9.397,8.812,8.481,8.222,8.222,8.144,8.197,8.407,8.602,8.895
10.732,10.044,9.623,9.07,8.75,8.523,8.523,8.495,8.615,8.928,9.201,9.58
11.284,10.508,10.039,9.445,9.115,8.895,8.895,8.9,9.055,9.436,9.763,10.202
