7.842,7.675,7.564,7.417,7.325,7.26,7.26,7.265,7.312,7.411,7.495,7.622
7.453,7.28,7.171,7.015,6.912,6.83,6.83,6.812,6.845,6.934,7.01,7.122
7.568,7.372,7.236,7.055,6.95,6.87,6.87,6.865,6.905,6.999,7.077,7.205
7.761,7.557,7.415,7.224,7.112,7.03,7.03,7.027,7.071,7.16,7.232,7.361
7.896,7.663,7.49,7.265,7.14,7.055,7.055,7.05,7.095,7.19,7.268,7.409
8.437,8.14,7.926,7.644,7.478,7.36,7.36,7.338,7.381,7.489,7.58,7.743
8.813,8.45,8.197,7.857,7.657,7.495,7.495,7.447,7.482,7.612,7.73,7.918
8.966,8.564,8.288,7.909,7.678,7.493,7.493,7.433,7.466,7.588,7.696,7.886
9.293,8.805,8.47,8.005,7.723,7.5,7.5,7.422,7.455,7.58,7.695,7.906
9.669,9.095,8.695,8.145,7.815,7.55,7.55,7.435,7.445,7.575,7.705,7.926
9.881,9.257,8.822,8.227,7.86,7.55,7.55,7.435,7.462,7.607,7.752,8.001
9.915,9.301,8.88,8.304,7.948,7.648,7.648,7.533,7.561,7.71,7.859,8.103
10.018,9.377,8.936,8.342,7.982,7.685,7.685,7.567,7.597,7.769,7.942,8.206
10.121,9.482,9.055,8.48,8.15,7.885,7.885,7.795,7.85,8.065,8.267,8.564
10.246,9.61,9.183,8.624,8.313,8.075,8.075,8.013,8.081,8.318,8.53,8.843
10.47,9.825,9.404,8.861,8.55,8.32,8.32,8.275,8.364,8.621,8.855,9.189
10.912,10.259,9.851,9.314,9.001,8.77,8.77,8.739,8.836,9.094,9.316,9.646
11.21,10.538,10.125,9.594,9.305,9.105,9.105,9.105,9.231,9.54,9.803,10.167
