3.729,3.615,3.536,3.434,3.37,3.32,3.32,3.32,3.341,3.394,3.435,3.508
7.354,7.162,7.031,6.851,6.737,6.645,6.645,6.617,6.644,6.719,6.787,6.895
7.291,7.073,6.928,6.723,6.588,6.475,6.475,6.443,6.468,6.543,6.608,6.72
7.568,7.341,7.189,6.971,6.83,6.707,6.707,6.665,6.684,6.751,6.809,6.914
7.786,7.526,7.341,7.081,6.926,6.793,6.793,6.739,6.749,6.819,6.884,6.997
8.301,7.964,7.729,7.399,7.19,7.007,7.007,6.93,6.936,7.011,7.086,7.218
8.55,8.14,7.848,7.448,7.198,6.98,6.98,6.878,6.878,6.963,7.055,7.206
8.843,8.394,8.08,7.635,7.355,7.115,7.115,7,6.995,7.08,7.166,7.321
9.281,8.742,8.36,7.827,7.495,7.215,7.215,7.08,7.072,7.16,7.257,7.434
9.695,9.067,8.632,8.017,7.625,7.31,7.31,7.17,7.162,7.257,7.362,7.565
9.959,9.295,8.835,8.17,7.745,7.365,7.365,7.19,7.175,7.285,7.405,7.612
9.997,9.347,8.902,8.272,7.865,7.505,7.505,7.345,7.342,7.452,7.572,7.781
10.085,9.42,8.96,8.316,7.915,7.565,7.565,7.41,7.409,7.53,7.66,7.878
10.245,9.569,9.114,8.489,8.109,7.79,7.79,7.656,7.681,7.851,8.021,8.281
10.391,9.709,9.246,8.63,8.27,7.977,7.977,7.875,7.915,8.104,8.286,8.567
10.551,9.871,9.418,8.82,8.471,8.203,8.203,8.114,8.17,8.383,8.579,8.874
10.771,10.064,9.619,9.046,8.723,8.49,8.49,8.458,8.569,8.881,9.156,9.537
11.263,10.487,10.021,9.42,9.09,8.865,8.865,8.865,9.01,9.384,9.702,10.134
