8.674,8.485,8.351,8.164,8.04,7.93,7.93,7.88,7.881,7.929,7.975,8.053
8.144,7.923,7.765,7.533,7.383,7.235,7.235,7.148,7.128,7.155,7.188,7.248
8.43,8.181,8,7.734,7.556,7.377,7.377,7.274,7.236,7.23,7.244,7.286
9.021,8.755,8.562,8.281,8.079,7.875,7.875,7.751,7.704,7.682,7.69,7.723
9.376,9.084,8.874,8.558,8.338,8.113,8.113,7.968,7.913,7.891,7.896,7.928
9.725,9.343,9.066,8.655,8.37,8.08,8.08,7.885,7.81,7.789,7.803,7.84
9.963,9.51,9.189,8.711,8.37,8.03,8.03,7.815,7.734,7.711,7.73,7.778
10.168,9.666,9.306,8.774,8.396,8.03,8.03,7.799,7.711,7.684,7.699,7.749
10.502,9.9,9.464,8.821,8.38,7.965,7.965,7.71,7.614,7.591,7.62,7.689
10.86,10.169,9.68,8.946,8.444,7.99,7.99,7.721,7.619,7.605,7.641,7.729
11.11,10.361,9.803,8.988,8.453,7.94,7.94,7.638,7.538,7.548,7.609,7.718
11.028,10.294,9.765,9,8.488,8.003,8.003,7.723,7.64,7.665,7.736,7.859
11.065,10.315,9.779,9.008,8.503,8.03,8.03,7.758,7.683,7.726,7.815,7.955
11.069,10.328,9.82,9.108,8.65,8.23,8.23,8.005,7.963,8.07,8.203,8.395
11.187,10.452,9.964,9.282,8.857,8.48,8.48,8.287,8.277,8.421,8.577,8.803
11.405,10.673,10.189,9.526,9.123,8.775,8.775,8.613,8.619,8.781,8.948,9.19
11.359,10.704,10.292,9.715,9.344,9.015,9.015,8.871,8.875,9.002,9.131,9.331
12.091,11.253,10.707,10.022,9.64,9.332,9.332,9.185,9.222,9.507,9.807,10.146
