12.13,12.015,11.944,11.835,11.743,11.65,11.65,11.608,11.605,11.611,11.625,11.659
8.74,8.565,8.442,8.26,8.13,7.99,7.99,7.895,7.86,7.867,7.885,7.915
9.352,9.145,8.998,8.783,8.63,8.47,8.47,8.36,8.328,8.333,8.355,8.392
8.912,8.686,8.531,8.295,8.125,7.945,7.945,7.83,7.79,7.784,7.799,7.831
8.728,8.48,8.309,8.049,7.862,7.665,7.665,7.542,7.496,7.486,7.5,7.533
9.242,8.887,8.636,8.266,8.015,7.765,7.765,7.61,7.559,7.569,7.602,7.666
9.585,9.15,8.85,8.4,8.09,7.785,7.785,7.605,7.55,7.56,7.6,7.678
9.73,9.252,8.919,8.426,8.084,7.757,7.757,7.566,7.509,7.516,7.552,7.635
10.051,9.478,9.073,8.47,8.068,7.7,7.7,7.488,7.42,7.438,7.483,7.584
10.411,9.737,9.275,8.58,8.107,7.695,7.695,7.467,7.4,7.435,7.502,7.636
10.572,9.863,9.345,8.595,8.11,7.65,7.65,7.395,7.325,7.375,7.458,7.601
10.501,9.806,9.32,8.612,8.147,7.715,7.715,7.482,7.432,7.495,7.589,7.746
10.551,9.835,9.335,8.621,8.163,7.74,7.74,7.518,7.474,7.56,7.675,7.855
10.605,9.895,9.425,8.771,8.352,7.975,7.975,7.787,7.784,7.94,8.115,8.354
10.696,9.995,9.528,8.901,8.52,8.2,8.2,8.065,8.094,8.283,8.475,8.749
10.869,10.173,9.71,9.099,8.74,8.45,8.45,8.345,8.386,8.595,8.798,9.087
11.144,10.489,10.076,9.514,9.159,8.858,8.858,8.741,8.771,8.934,9.096,9.334
11.822,11.006,10.46,9.789,9.438,9.175,9.175,9.078,9.141,9.44,9.734,10.092
