12.45,12.286,12.176,12.025,11.937,11.88,11.88,11.892,11.945,12.049,12.129,12.258
9.866,9.685,9.556,9.382,9.287,9.22,9.22,9.207,9.247,9.349,9.435,9.56
9.097,8.895,8.756,8.564,8.442,8.345,8.345,8.327,8.361,8.434,8.495,8.608
9.209,8.995,8.846,8.639,8.505,8.4,8.4,8.37,8.396,8.464,8.52,8.628
9.36,9.106,8.923,8.675,8.521,8.398,8.398,8.354,8.375,8.448,8.514,8.633
9.169,8.842,8.616,8.302,8.107,7.94,7.94,7.867,7.882,7.979,8.072,8.218
9.399,9.001,8.724,8.337,8.104,7.907,7.907,7.821,7.837,7.946,8.054,8.224
9.624,9.178,8.866,8.434,8.163,7.938,7.938,7.833,7.841,7.944,8.048,8.22
9.942,9.401,9.024,8.5,8.175,7.903,7.903,7.775,7.775,7.886,8.004,8.199
10.242,9.616,9.191,8.59,8.215,7.905,7.905,7.765,7.765,7.889,8.019,8.241
10.439,9.762,9.286,8.626,8.216,7.857,7.857,7.689,7.689,7.829,7.982,8.22
10.427,9.763,9.31,8.678,8.28,7.94,7.94,7.79,7.803,7.95,8.103,8.345
10.484,9.803,9.335,8.694,8.303,7.97,7.97,7.828,7.841,8.01,8.178,8.436
10.443,9.788,9.351,8.774,8.43,8.16,8.16,8.07,8.131,8.359,8.573,8.883
10.621,9.958,9.519,8.949,8.62,8.37,8.37,8.3,8.376,8.631,8.863,9.193
10.81,10.135,9.709,9.144,8.82,8.57,8.57,8.51,8.601,8.881,9.135,9.485
11.209,10.526,10.101,9.536,9.196,8.938,8.938,8.884,8.969,9.209,9.419,9.735
11.806,10.992,10.486,9.852,9.515,9.265,9.265,9.195,9.297,9.679,10.047,10.469
