8.211,8.03,7.896,7.716,7.609,7.518,7.518,7.481,7.494,7.549,7.605,7.693
8.271,8.08,7.942,7.745,7.609,7.467,7.467,7.376,7.345,7.357,7.385,7.426
8.481,8.257,8.092,7.85,7.681,7.507,7.507,7.389,7.34,7.322,7.327,7.349
8.681,8.438,8.259,7.993,7.809,7.613,7.613,7.486,7.428,7.401,7.398,7.415
9.009,8.727,8.52,8.211,7.995,7.77,7.77,7.625,7.564,7.52,7.512,7.528
9.153,8.785,8.512,8.119,7.851,7.587,7.587,7.419,7.351,7.332,7.35,7.394
9.278,8.855,8.555,8.109,7.798,7.5,7.5,7.327,7.266,7.25,7.265,7.324
9.464,9,8.669,8.185,7.851,7.543,7.543,7.364,7.305,7.301,7.325,7.399
9.846,9.28,8.87,8.28,7.897,7.56,7.56,7.372,7.32,7.34,7.39,7.505
10.24,9.572,9.095,8.405,7.955,7.58,7.58,7.38,7.325,7.355,7.417,7.559
10.487,9.782,9.277,8.547,8.076,7.642,7.642,7.424,7.377,7.442,7.532,7.701
10.612,9.901,9.398,8.683,8.221,7.805,7.805,7.604,7.573,7.648,7.744,7.926
10.8,10.05,9.513,8.763,8.294,7.883,7.883,7.686,7.663,7.753,7.865,8.069
10.975,10.217,9.69,8.961,8.506,8.112,8.112,7.929,7.919,8.03,8.157,8.377
11.141,10.382,9.865,9.151,8.72,8.35,8.35,8.19,8.194,8.33,8.467,8.705
11.346,10.573,10.056,9.355,8.931,8.578,8.578,8.434,8.455,8.619,8.783,9.047
11.425,10.642,10.159,9.509,9.12,8.805,8.805,8.71,8.776,9.041,9.287,9.63
11.893,11.077,10.58,9.937,9.56,9.28,9.28,9.22,9.322,9.63,9.912,10.292
