5.322,5.169,5.054,4.901,4.817,4.75,4.75,4.718,4.729,4.791,4.851,4.933
8.035,7.878,7.766,7.61,7.508,7.42,7.42,7.383,7.39,7.429,7.468,7.535
8.5,8.35,8.236,8.079,7.977,7.89,7.89,7.842,7.836,7.854,7.88,7.929
7.781,7.625,7.508,7.343,7.238,7.143,7.143,7.093,7.083,7.098,7.115,7.16
7.179,7.011,6.887,6.712,6.596,6.487,6.487,6.434,6.422,6.427,6.444,6.488
7.456,7.225,7.044,6.795,6.64,6.498,6.498,6.405,6.375,6.381,6.4,6.446
7.626,7.332,7.115,6.805,6.606,6.422,6.422,6.319,6.285,6.29,6.312,6.372
7.801,7.459,7.204,6.846,6.611,6.398,6.398,6.274,6.234,6.236,6.261,6.326
8.148,7.714,7.39,6.935,6.642,6.382,6.382,6.232,6.185,6.195,6.231,6.315
8.539,8.004,7.631,7.087,6.727,6.425,6.425,6.272,6.237,6.279,6.336,6.466
8.957,8.386,7.98,7.385,6.992,6.632,6.632,6.442,6.4,6.445,6.509,6.637
9.148,8.573,8.155,7.571,7.191,6.845,6.845,6.664,6.629,6.675,6.748,6.883
9.363,8.751,8.297,7.672,7.29,6.947,6.947,6.765,6.727,6.792,6.884,7.037
9.605,8.982,8.534,7.923,7.553,7.23,7.23,7.068,7.048,7.141,7.248,7.425
9.82,9.197,8.77,8.185,7.826,7.517,7.517,7.384,7.39,7.5,7.617,7.818
10.066,9.429,9.003,8.425,8.076,7.783,7.783,7.659,7.68,7.833,7.986,8.219
10.42,9.692,9.246,8.659,8.319,8.067,8.067,8.031,8.141,8.459,8.742,9.134
10.874,10.105,9.638,9.043,8.725,8.51,8.51,8.515,8.668,9.053,9.385,9.828
