7.41,7.321,7.245,7.151,7.106,7.072,7.072,7.059,7.064,7.1,7.134,7.183
7.615,7.5,7.407,7.285,7.216,7.155,7.155,7.119,7.115,7.142,7.17,7.214
7.307,7.175,7.078,6.929,6.833,6.735,6.735,6.673,6.646,6.643,6.645,6.665
7.396,7.247,7.14,6.975,6.862,6.745,6.745,6.667,6.635,6.62,6.617,6.631
7.39,7.217,7.09,6.9,6.769,6.632,6.632,6.541,6.5,6.48,6.477,6.49
7.952,7.705,7.526,7.264,7.085,6.91,6.91,6.81,6.771,6.759,6.765,6.802
8.247,7.94,7.721,7.399,7.18,6.97,6.97,6.85,6.806,6.804,6.82,6.872
8.363,8.006,7.751,7.381,7.13,6.893,6.893,6.755,6.709,6.709,6.734,6.796
8.69,8.237,7.92,7.455,7.144,6.862,6.862,6.701,6.655,6.675,6.717,6.809
9.086,8.542,8.171,7.616,7.247,6.93,6.93,6.762,6.719,6.749,6.797,6.915
9.335,8.74,8.318,7.709,7.308,6.94,6.94,6.753,6.716,6.773,6.85,6.995
9.572,8.965,8.542,7.935,7.539,7.178,7.178,7.006,6.98,7.047,7.13,7.29
9.802,9.153,8.69,8.044,7.64,7.28,7.28,7.11,7.091,7.175,7.278,7.461
9.971,9.325,8.871,8.244,7.861,7.523,7.523,7.364,7.351,7.449,7.56,7.75
10.162,9.505,9.06,8.45,8.075,7.755,7.755,7.62,7.63,7.76,7.895,8.116
10.406,9.739,9.286,8.679,8.319,8.022,8.022,7.916,7.946,8.094,8.236,8.479
10.761,10,9.522,8.897,8.536,8.267,8.267,8.214,8.317,8.617,8.885,9.266
11.209,10.413,9.93,9.308,8.965,8.73,8.73,8.72,8.863,9.23,9.548,9.979
