6.007,5.925,5.865,5.786,5.744,5.713,5.713,5.711,5.729,5.775,5.815,5.874
6.873,6.759,6.676,6.556,6.483,6.42,6.42,6.393,6.394,6.419,6.441,6.487
7.088,6.96,6.868,6.733,6.639,6.543,6.543,6.481,6.463,6.463,6.475,6.5
7.185,7.042,6.937,6.786,6.677,6.57,6.57,6.497,6.474,6.467,6.472,6.493
7.395,7.225,7.099,6.915,6.791,6.663,6.663,6.579,6.545,6.536,6.54,6.562
7.97,7.725,7.543,7.273,7.1,6.93,6.93,6.82,6.778,6.768,6.775,6.809
8.257,7.955,7.736,7.423,7.206,6.998,6.998,6.869,6.823,6.819,6.84,6.888
8.425,8.072,7.815,7.449,7.202,6.967,6.967,6.827,6.776,6.775,6.802,6.862
8.729,8.282,7.951,7.49,7.191,6.922,6.922,6.764,6.715,6.729,6.772,6.861
9.142,8.595,8.216,7.662,7.296,6.987,6.987,6.829,6.787,6.824,6.88,7.007
9.447,8.853,8.432,7.826,7.426,7.062,7.062,6.879,6.844,6.903,6.982,7.131
9.644,9.043,8.624,8.023,7.633,7.278,7.278,7.103,7.078,7.146,7.233,7.391
9.87,9.229,8.775,8.14,7.74,7.387,7.387,7.21,7.19,7.28,7.386,7.567
10.059,9.414,8.964,8.344,7.959,7.625,7.625,7.466,7.456,7.561,7.676,7.87
10.222,9.566,9.129,8.521,8.148,7.828,7.828,7.693,7.704,7.841,7.979,8.203
10.396,9.733,9.289,8.686,8.326,8.03,8.03,7.924,7.954,8.106,8.253,8.497
10.833,10.074,9.604,8.982,8.624,8.352,8.352,8.301,8.402,8.706,8.981,9.365
11.293,10.497,10.016,9.402,9.06,8.825,8.825,8.815,8.957,9.329,9.652,10.086
