7.89,7.814,7.759,7.682,7.637,7.612,7.612,7.637,7.667,7.691,7.706,7.76
7.071,6.965,6.896,6.795,6.726,6.66,6.66,6.629,6.635,6.674,6.71,6.762
7.028,6.909,6.825,6.701,6.613,6.523,6.523,6.468,6.454,6.455,6.466,6.491
7.164,7.028,6.928,6.783,6.681,6.578,6.578,6.514,6.493,6.488,6.493,6.515
7.191,7.03,6.911,6.735,6.616,6.498,6.498,6.424,6.395,6.384,6.385,6.407
7.825,7.58,7.4,7.138,6.964,6.795,6.795,6.686,6.648,6.645,6.66,6.699
8.164,7.86,7.644,7.33,7.114,6.905,6.905,6.771,6.73,6.736,6.765,6.819
8.315,7.966,7.712,7.354,7.111,6.882,6.882,6.744,6.701,6.707,6.739,6.804
8.687,8.243,7.913,7.453,7.159,6.898,6.898,6.746,6.703,6.718,6.763,6.855
9.109,8.56,8.176,7.625,7.256,6.947,6.947,6.789,6.75,6.784,6.845,6.974
9.393,8.798,8.376,7.761,7.364,6.998,6.998,6.816,6.779,6.834,6.908,7.053
9.62,9.015,8.585,7.977,7.587,7.237,7.237,7.067,7.042,7.105,7.19,7.349
9.848,9.201,8.731,8.084,7.685,7.34,7.34,7.17,7.151,7.239,7.339,7.521
9.982,9.339,8.889,8.264,7.879,7.545,7.545,7.386,7.376,7.476,7.581,7.77
10.148,9.496,9.059,8.454,8.075,7.755,7.755,7.62,7.631,7.756,7.884,8.1
10.343,9.677,9.229,8.621,8.259,7.962,7.962,7.856,7.884,8.031,8.172,8.413
10.716,9.961,9.492,8.88,8.521,8.247,8.247,8.194,8.295,8.597,8.874,9.256
11.173,10.383,9.904,9.29,8.95,8.72,8.72,8.715,8.86,9.231,9.548,9.981
