4.075,3.993,3.94,3.861,3.804,3.753,3.753,3.736,3.744,3.765,3.783,3.82
6.707,6.595,6.515,6.397,6.324,6.255,6.255,6.221,6.217,6.24,6.26,6.3
7.024,6.89,6.798,6.659,6.558,6.455,6.455,6.398,6.381,6.383,6.39,6.417
7.176,7.029,6.925,6.771,6.659,6.545,6.545,6.476,6.454,6.45,6.456,6.481
7.343,7.163,7.031,6.84,6.708,6.575,6.575,6.493,6.46,6.454,6.468,6.497
7.626,7.38,7.202,6.942,6.764,6.587,6.587,6.481,6.442,6.432,6.445,6.482
7.854,7.547,7.332,7.011,6.792,6.58,6.58,6.452,6.414,6.412,6.432,6.485
8.071,7.721,7.474,7.111,6.863,6.633,6.633,6.498,6.459,6.461,6.484,6.547
8.423,7.985,7.668,7.211,6.915,6.65,6.65,6.505,6.464,6.473,6.505,6.592
8.822,8.293,7.918,7.374,7.015,6.71,6.71,6.55,6.501,6.523,6.568,6.678
9.155,8.568,8.146,7.538,7.146,6.783,6.783,6.594,6.553,6.609,6.688,6.829
9.303,8.72,8.309,7.724,7.337,6.99,6.99,6.812,6.781,6.841,6.92,7.066
9.47,8.86,8.425,7.814,7.429,7.082,7.082,6.906,6.876,6.95,7.045,7.206
9.653,9.035,8.603,8.003,7.636,7.318,7.318,7.164,7.153,7.258,7.37,7.558
9.879,9.253,8.818,8.225,7.875,7.575,7.575,7.44,7.445,7.573,7.698,7.905
10.082,9.462,9.05,8.485,8.145,7.865,7.865,7.76,7.785,7.93,8.067,8.295
10.437,9.725,9.281,8.696,8.355,8.1,8.1,8.05,8.149,8.434,8.685,9.045
10.864,10.098,9.631,9.033,8.7,8.475,8.475,8.465,8.608,8.964,9.273,9.693
