7.89,7.795,7.728,7.639,7.594,7.568,7.568,7.576,7.611,7.683,7.74,7.823
6.45,6.344,6.271,6.17,6.112,6.072,6.072,6.072,6.1,6.159,6.206,6.282
6.315,6.19,6.106,5.99,5.914,5.847,5.847,5.831,5.85,5.894,5.935,6.003
6.513,6.375,6.277,6.144,6.055,5.975,5.975,5.945,5.951,5.982,6.015,6.074
6.58,6.421,6.306,6.147,6.041,5.947,5.947,5.899,5.897,5.924,5.954,6.009
7.127,6.902,6.739,6.51,6.362,6.227,6.227,6.162,6.15,6.171,6.202,6.268
7.507,7.219,7.013,6.713,6.519,6.338,6.338,6.246,6.223,6.238,6.261,6.33
7.695,7.369,7.131,6.8,6.579,6.38,6.38,6.276,6.25,6.264,6.296,6.373
8.086,7.68,7.389,6.973,6.704,6.473,6.473,6.351,6.323,6.351,6.395,6.495
8.441,7.938,7.589,7.09,6.766,6.498,6.498,6.359,6.335,6.401,6.478,6.621
8.779,8.215,7.816,7.255,6.899,6.582,6.582,6.436,6.425,6.524,6.63,6.812
8.925,8.364,7.975,7.428,7.076,6.77,6.77,6.629,6.628,6.73,6.836,7.021
9.087,8.501,8.093,7.523,7.171,6.865,6.865,6.724,6.723,6.838,6.959,7.156
9.311,8.719,8.307,7.751,7.421,7.14,7.14,7.024,7.039,7.182,7.321,7.544
9.512,8.914,8.505,7.96,7.639,7.378,7.378,7.281,7.315,7.475,7.631,7.874
9.704,9.11,8.719,8.194,7.886,7.645,7.645,7.574,7.631,7.816,7.985,8.249
9.933,9.281,8.881,8.359,8.056,7.843,7.843,7.829,7.951,8.254,8.514,8.885
10.455,9.718,9.274,8.71,8.408,8.22,8.22,8.248,8.42,8.821,9.162,9.618
