7.043,6.929,6.844,6.725,6.656,6.602,6.602,6.579,6.59,6.626,6.661,6.718
6.727,6.602,6.511,6.386,6.307,6.237,6.237,6.197,6.199,6.234,6.272,6.326
6.754,6.616,6.525,6.386,6.295,6.203,6.203,6.155,6.149,6.18,6.209,6.258
6.925,6.775,6.67,6.524,6.422,6.32,6.32,6.267,6.261,6.285,6.315,6.365
7.04,6.863,6.736,6.558,6.439,6.328,6.328,6.266,6.258,6.284,6.318,6.374
7.733,7.475,7.291,7.032,6.864,6.712,6.712,6.641,6.632,6.669,6.71,6.793
8.056,7.728,7.494,7.165,6.954,6.768,6.768,6.676,6.665,6.711,6.768,6.871
8.205,7.829,7.565,7.185,6.944,6.73,6.73,6.626,6.61,6.66,6.716,6.829
8.588,8.107,7.77,7.29,6.982,6.725,6.725,6.602,6.59,6.65,6.722,6.867
9.043,8.448,8.036,7.45,7.076,6.773,6.773,6.629,6.62,6.714,6.818,7.009
9.309,8.68,8.239,7.609,7.201,6.842,6.842,6.679,6.671,6.771,6.885,7.084
9.487,8.857,8.42,7.802,7.407,7.057,7.057,6.897,6.892,6.995,7.112,7.312
9.681,9.019,8.552,7.904,7.504,7.155,7.155,6.991,6.986,7.107,7.241,7.457
9.863,9.191,8.725,8.086,7.699,7.367,7.367,7.221,7.229,7.37,7.514,7.746
10.088,9.406,8.941,8.316,7.944,7.635,7.635,7.516,7.544,7.709,7.874,8.133
10.325,9.63,9.161,8.543,8.181,7.893,7.893,7.794,7.838,8.034,8.22,8.506
10.66,9.909,9.441,8.831,8.479,8.22,8.22,8.176,8.289,8.604,8.881,9.274
11.224,10.44,9.969,9.365,9.03,8.805,8.805,8.805,8.955,9.336,9.66,10.098
