8.568,8.412,8.295,8.141,8.057,8,8,7.987,8.014,8.09,8.157,8.258
6.802,6.65,6.544,6.395,6.292,6.205,6.205,6.167,6.175,6.206,6.24,6.302
6.61,6.465,6.366,6.22,6.125,6.035,6.035,6,6,6.029,6.055,6.11
6.791,6.646,6.536,6.389,6.296,6.22,6.22,6.194,6.201,6.224,6.244,6.3
7.061,6.897,6.761,6.58,6.484,6.412,6.412,6.396,6.4,6.414,6.427,6.487
7.359,7.135,6.964,6.725,6.584,6.452,6.452,6.376,6.355,6.376,6.41,6.471
7.67,7.383,7.174,6.875,6.679,6.503,6.503,6.401,6.375,6.391,6.423,6.49
7.877,7.546,7.304,6.962,6.74,6.535,6.535,6.42,6.387,6.401,6.434,6.506
8.237,7.815,7.507,7.071,6.792,6.545,6.545,6.412,6.374,6.392,6.435,6.529
8.815,8.268,7.884,7.33,6.971,6.668,6.668,6.519,6.485,6.526,6.588,6.723
9.236,8.643,8.221,7.613,7.216,6.858,6.858,6.684,6.653,6.714,6.793,6.946
9.454,8.842,8.406,7.8,7.407,7.057,7.057,6.892,6.875,6.949,7.042,7.214
9.686,9.03,8.561,7.91,7.506,7.158,7.158,6.994,6.985,7.084,7.195,7.393
9.931,9.268,8.807,8.172,7.786,7.457,7.457,7.314,7.322,7.447,7.578,7.799
10.085,9.43,8.982,8.374,8.011,7.707,7.707,7.589,7.611,7.752,7.895,8.131
10.302,9.648,9.214,8.628,8.273,7.985,7.985,7.878,7.913,8.081,8.243,8.495
10.708,9.97,9.51,8.906,8.555,8.295,8.295,8.245,8.349,8.645,8.91,9.285
11.133,10.355,9.883,9.28,8.945,8.72,8.72,8.715,8.86,9.228,9.545,9.974
