6.584,6.46,6.373,6.261,6.21,6.185,6.185,6.205,6.254,6.363,6.45,6.571
6.777,6.665,6.595,6.499,6.431,6.373,6.373,6.359,6.381,6.445,6.5,6.576
6.86,6.725,6.627,6.49,6.412,6.345,6.345,6.322,6.33,6.377,6.415,6.482
6.917,6.776,6.677,6.535,6.444,6.362,6.362,6.331,6.335,6.362,6.389,6.444
7.069,6.916,6.807,6.65,6.544,6.447,6.447,6.406,6.4,6.412,6.429,6.475
7.514,7.29,7.128,6.893,6.745,6.605,6.605,6.53,6.508,6.533,6.56,6.62
7.909,7.608,7.389,7.077,6.874,6.687,6.687,6.591,6.568,6.581,6.608,6.679
8.125,7.779,7.533,7.176,6.936,6.72,6.72,6.604,6.574,6.583,6.611,6.686
8.488,8.048,7.739,7.288,6.991,6.723,6.723,6.579,6.538,6.561,6.608,6.705
8.952,8.4,8.014,7.45,7.081,6.767,6.767,6.609,6.57,6.601,6.655,6.782
9.356,8.753,8.324,7.701,7.296,6.923,6.923,6.734,6.694,6.751,6.833,6.98
9.547,8.93,8.491,7.873,7.475,7.118,7.118,6.945,6.923,6.994,7.085,7.252
9.776,9.115,8.64,7.979,7.575,7.22,7.22,7.05,7.036,7.135,7.245,7.44
10.047,9.375,8.906,8.261,7.863,7.525,7.525,7.373,7.374,7.489,7.615,7.829
10.193,9.53,9.076,8.46,8.09,7.775,7.775,7.645,7.66,7.799,7.94,8.171
10.418,9.755,9.31,8.709,8.352,8.06,8.06,7.947,7.976,8.14,8.295,8.543
10.748,10.005,9.55,8.937,8.582,8.31,8.31,8.247,8.342,8.64,8.905,9.275
11.173,10.393,9.919,9.309,8.975,8.74,8.74,8.73,8.866,9.226,9.538,9.96
