5.017,4.935,4.88,4.8,4.747,4.705,4.705,4.687,4.7,4.73,4.755,4.798
7.942,7.796,7.699,7.56,7.472,7.395,7.395,7.372,7.39,7.451,7.504,7.586
7.835,7.67,7.552,7.387,7.29,7.207,7.207,7.175,7.187,7.247,7.3,7.384
7.617,7.44,7.316,7.142,7.032,6.942,6.942,6.907,6.922,6.979,7.03,7.116
7.432,7.231,7.092,6.897,6.775,6.67,6.67,6.635,6.647,6.707,6.764,6.859
7.781,7.509,7.321,7.058,6.891,6.753,6.753,6.694,6.708,6.789,6.861,6.983
8.008,7.665,7.433,7.103,6.898,6.72,6.72,6.643,6.653,6.748,6.84,6.986
8.15,7.76,7.491,7.116,6.88,6.678,6.678,6.585,6.589,6.684,6.78,6.934
8.44,7.95,7.61,7.14,6.845,6.6,6.6,6.485,6.49,6.6,6.72,6.908
8.923,8.32,7.896,7.31,6.949,6.663,6.663,6.536,6.54,6.659,6.785,7.005
9.189,8.543,8.091,7.449,7.044,6.697,6.697,6.556,6.566,6.699,6.832,7.068
9.367,8.719,8.268,7.64,7.248,6.908,6.908,6.768,6.78,6.912,7.056,7.292
9.55,8.869,8.39,7.732,7.337,6.997,6.997,6.852,6.862,7.02,7.186,7.442
9.739,9.044,8.559,7.904,7.515,7.197,7.197,7.07,7.096,7.271,7.441,7.713
9.957,9.251,8.774,8.135,7.758,7.46,7.46,7.363,7.415,7.611,7.799,8.097
10.187,9.475,9.002,8.379,8.011,7.725,7.725,7.644,7.706,7.927,8.13,8.446
10.466,9.716,9.259,8.654,8.306,8.05,8.05,8.024,8.146,8.476,8.764,9.173
11.033,10.25,9.778,9.178,8.848,8.635,8.635,8.648,8.813,9.208,9.54,9.993
