5.795,5.713,5.65,5.571,5.531,5.503,5.503,5.494,5.509,5.565,5.613,5.673
6.599,6.495,6.419,6.315,6.249,6.197,6.197,6.176,6.185,6.216,6.245,6.295
6.364,6.251,6.175,6.064,5.986,5.912,5.912,5.884,5.886,5.905,5.924,5.966
6.767,6.641,6.554,6.43,6.339,6.255,6.255,6.216,6.215,6.226,6.244,6.284
7.248,7.09,6.979,6.815,6.708,6.605,6.605,6.553,6.545,6.561,6.58,6.626
7.272,7.047,6.88,6.645,6.496,6.352,6.352,6.269,6.245,6.26,6.287,6.342
7.599,7.308,7.096,6.793,6.594,6.413,6.413,6.316,6.293,6.304,6.328,6.394
7.844,7.509,7.266,6.918,6.689,6.48,6.48,6.366,6.333,6.339,6.366,6.436
8.232,7.805,7.491,7.048,6.763,6.51,6.51,6.368,6.328,6.344,6.385,6.475
8.642,8.122,7.757,7.224,6.872,6.575,6.575,6.422,6.381,6.402,6.447,6.56
8.967,8.39,7.972,7.371,6.98,6.62,6.62,6.435,6.394,6.437,6.505,6.638
9.146,8.567,8.159,7.571,7.189,6.842,6.842,6.666,6.634,6.691,6.767,6.911
9.333,8.722,8.286,7.674,7.29,6.945,6.945,6.77,6.741,6.819,6.917,7.082
9.534,8.91,8.479,7.879,7.506,7.182,7.182,7.039,7.036,7.141,7.255,7.451
9.724,9.1,8.675,8.093,7.735,7.43,7.43,7.305,7.318,7.435,7.56,7.77
9.902,9.285,8.872,8.312,7.975,7.695,7.695,7.59,7.617,7.767,7.905,8.135
10.304,9.628,9.21,8.656,8.328,8.075,8.075,8.028,8.119,8.385,8.623,8.962
10.847,10.085,9.626,9.035,8.702,8.48,8.48,8.472,8.615,8.979,9.295,9.72
