9.357,9.272,9.2,9.105,9.062,9.035,9.035,9.027,9.035,9.07,9.097,9.145
7.775,7.649,7.555,7.419,7.326,7.235,7.235,7.179,7.161,7.16,7.166,7.191
7.167,7.031,6.939,6.8,6.7,6.605,6.605,6.55,6.54,6.551,6.569,6.605
7.312,7.165,7.059,6.904,6.797,6.692,6.692,6.637,6.621,6.621,6.625,6.656
7.411,7.24,7.105,6.918,6.794,6.678,6.678,6.616,6.593,6.57,6.565,6.59
7.538,7.302,7.122,6.865,6.704,6.547,6.547,6.451,6.415,6.412,6.422,6.462
7.867,7.568,7.346,7.029,6.823,6.63,6.63,6.513,6.476,6.479,6.503,6.559
8.029,7.687,7.437,7.076,6.842,6.622,6.622,6.492,6.449,6.452,6.477,6.54
8.347,7.923,7.614,7.173,6.881,6.623,6.623,6.474,6.428,6.436,6.473,6.554
8.764,8.24,7.861,7.32,6.966,6.663,6.663,6.494,6.445,6.459,6.505,6.609
9.063,8.488,8.075,7.475,7.079,6.717,6.717,6.531,6.49,6.525,6.587,6.715
9.237,8.66,8.252,7.666,7.281,6.932,6.932,6.759,6.724,6.772,6.84,6.977
9.428,8.817,8.376,7.761,7.375,7.03,7.03,6.855,6.824,6.894,6.982,7.141
9.576,8.958,8.511,7.91,7.546,7.233,7.233,7.079,7.065,7.164,7.278,7.463
9.762,9.143,8.711,8.133,7.785,7.48,7.48,7.34,7.338,7.464,7.598,7.802
9.99,9.367,8.949,8.379,8.041,7.762,7.762,7.659,7.686,7.831,7.967,8.197
10.406,9.723,9.301,8.739,8.408,8.15,8.15,8.098,8.186,8.454,8.688,9.026
10.952,10.18,9.711,9.11,8.778,8.55,8.55,8.538,8.68,9.044,9.36,9.785
