19.59,19.185,18.901,18.49,18.215,17.95,17.95,17.8,17.78,17.854,17.935,18.07
14.011,13.51,13.178,12.675,12.305,11.925,11.925,11.705,11.645,11.673,11.73,11.834
13.97,13.405,12.99,12.379,11.968,11.56,11.56,11.318,11.226,11.2,11.215,11.29
13.469,12.876,12.447,11.812,11.371,10.935,10.935,10.674,10.577,10.547,10.569,10.643
13.381,12.735,12.274,11.584,11.1,10.625,10.625,10.34,10.241,10.216,10.245,10.328
12.626,11.911,11.402,10.641,10.107,9.59,9.59,9.282,9.179,9.172,9.224,9.324
12.985,12.155,11.54,10.653,10.071,9.528,9.528,9.209,9.113,9.155,9.25,9.408
12.791,11.946,11.328,10.42,9.825,9.275,9.275,8.96,8.865,8.908,8.999,9.159
12.767,11.855,11.189,10.208,9.558,8.98,8.98,8.658,8.563,8.616,8.715,8.895
12.88,11.91,11.211,10.167,9.468,8.875,8.875,8.563,8.472,8.514,8.6,8.788
13.014,11.992,11.194,10.065,9.365,8.755,8.755,8.455,8.395,8.471,8.587,8.828
12.812,11.829,11.13,10.095,9.416,8.813,8.813,8.509,8.445,8.525,8.646,8.867
12.743,11.765,11.096,10.101,9.44,8.83,8.83,8.52,8.454,8.549,8.685,8.906
12.595,11.66,11.064,10.18,9.577,9.04,9.04,8.797,8.78,8.901,9.04,9.288
12.942,11.918,11.241,10.316,9.74,9.255,9.255,9.04,9.059,9.289,9.533,9.886
13.126,12.09,11.419,10.511,9.963,9.505,9.505,9.318,9.354,9.616,9.88,10.258
12.236,11.479,11.008,10.344,9.904,9.503,9.503,9.311,9.296,9.413,9.546,9.746
12.938,12.004,11.406,10.637,10.201,9.81,9.81,9.564,9.542,9.824,10.166,10.487
