9.549,9.393,9.286,9.145,9.063,9.01,9.01,9.023,9.075,9.179,9.258,9.384
8.713,8.51,8.369,8.181,8.068,7.975,7.975,7.943,7.974,8.076,8.17,8.297
9.75,9.517,9.352,9.127,8.987,8.865,8.865,8.817,8.832,8.907,8.982,9.096
9.402,9.154,8.981,8.739,8.585,8.445,8.445,8.385,8.391,8.459,8.526,8.633
9.083,8.807,8.615,8.345,8.172,8.015,8.015,7.942,7.945,8.015,8.082,8.194
9.733,9.357,9.097,8.732,8.49,8.26,8.26,8.14,8.127,8.192,8.272,8.396
10.061,9.612,9.295,8.851,8.567,8.315,8.315,8.187,8.174,8.25,8.337,8.484
10.198,9.703,9.356,8.86,8.54,8.253,8.253,8.1,8.075,8.144,8.223,8.365
10.588,9.992,9.575,8.982,8.592,8.25,8.25,8.063,8.028,8.095,8.188,8.346
10.868,10.188,9.719,9.041,8.6,8.22,8.22,8.025,7.984,8.056,8.153,8.329
11.015,10.293,9.776,9.04,8.573,8.15,8.15,7.933,7.9,7.989,8.098,8.29
10.968,10.257,9.762,9.061,8.609,8.202,8.202,8.001,7.974,8.067,8.182,8.378
11.031,10.3,9.792,9.081,8.627,8.225,8.225,8.022,8.004,8.112,8.24,8.449
10.889,10.187,9.725,9.095,8.71,8.39,8.39,8.265,8.305,8.505,8.702,8.992
11.02,10.315,9.861,9.253,8.888,8.59,8.59,8.498,8.558,8.794,9.015,9.335
11.219,10.51,10.074,9.482,9.117,8.825,8.825,8.727,8.797,9.061,9.31,9.643
11.484,10.79,10.362,9.772,9.409,9.112,9.112,9.021,9.077,9.277,9.455,9.732
12.029,11.198,10.673,10.013,9.651,9.378,9.378,9.284,9.363,9.703,10.038,10.428
